start_timestamp,end_timestamp,service_name,span_name,span_id,attributes,otel_events,level,message
2025-11-07T08:47:28.198326Z,2025-11-07T08:47:28.381198Z,com.aprid89.glow360:glow360,POST /v1/logs,395fb2e7cc60cfe2,"{""emb.type"":""perf.network_request"",""http.request.body.size"":2615,""http.request.method"":""POST"",""http.response.body.size"":0,""http.response.status_code"":200,""url.full"":""https://logfire-api.pydantic.dev/v1/logs""}",[],9,POST /v1/logs
2025-11-07T08:47:28.198374Z,2025-11-07T08:47:28.198374Z,com.aprid89.glow360:glow360,=== updateData DEBUG ===,471b7b409fae9200,"{""app_version"":""1022.1"",""emb.state"":""foreground"",""emb.type"":""sys.log"",""local_user_id"":""onboarding_in_progress"",""session.id"":""B83CD6C5BF074F18AD90FD8F16C28374"",""timestamp"":""2025-11-07T08:47:28.165Z"",""user_display_name"":""Maria Grammenou""}",,9,=== updateData DEBUG ===
2025-11-07T08:47:28.201432Z,2025-11-07T08:47:28.381400Z,com.aprid89.glow360:glow360,POST /v1/logs,fb3860b6c0d0d990,"{""emb.type"":""perf.network_request"",""http.request.body.size"":1305,""http.request.method"":""POST"",""http.response.body.size"":0,""http.response.status_code"":200,""url.full"":""https://logfire-api.pydantic.dev/v1/logs""}",[],9,POST /v1/logs
2025-11-07T08:47:28.201495Z,2025-11-07T08:47:28.201495Z,com.aprid89.glow360:glow360,"Updates received: {""motivationWhy"":""Didn’t ""}",3f417412e23ff9ae,"{""app_version"":""1022.1"",""emb.state"":""foreground"",""emb.type"":""sys.log"",""local_user_id"":""onboarding_in_progress"",""session.id"":""B83CD6C5BF074F18AD90FD8F16C28374"",""timestamp"":""2025-11-07T08:47:28.165Z"",""user_display_name"":""Maria Grammenou""}",,9,"Updates received: {""motivationWhy"":""Didn’t ""}"
2025-11-07T08:47:28.204711Z,2025-11-07T08:47:28.381164Z,com.aprid89.glow360:glow360,POST /v1/logs,5e43342c751cdcf3,"{""emb.type"":""perf.network_request"",""http.request.body.size"":1328,""http.request.method"":""POST"",""http.response.body.size"":0,""http.response.status_code"":200,""url.full"":""https://logfire-api.pydantic.dev/v1/logs""}",[],9,POST /v1/logs
2025-11-07T08:47:28.204774Z,2025-11-07T08:47:28.204774Z,com.aprid89.glow360:glow360,"State before update: {""currentStepIndex"":6,""steps"":[{""id"":""overview"",""component"":""overview"",""title"":""Overview""},{""id"":""choose_coach"",""component"":""choose_coach"",""title"":""Choose Your Coach""},{""id"":""ask_user_name"",""component"":""ask_user_name"",""title"":""What's..."":false,""selectedCoach"":""Joshua"",""userName"":""Maria Grammenou"",""selectedGoal"":""Optimize Sleep"",""selectedSecondaryGoal"":[""Reduce Stress""],""disclaimerAccepted"":{""conditionsUnderstood"":true,""ageConfirmed"":true},""motivationLevel"":4,""motivationWhy"":""Didn’t""}",b2a4a60d1b52a07c,"{""app_version"":""1022.1"",""emb.state"":""foreground"",""emb.type"":""sys.log"",""local_user_id"":""onboarding_in_progress"",""session.id"":""B83CD6C5BF074F18AD90FD8F16C28374"",""timestamp"":""2025-11-07T08:47:28.166Z"",""user_display_name"":""Maria Grammenou""}",,9,"State before update: {""currentStepIndex"":6,""steps"":[{""id"":""overview"",""component"":""overview"",""title"":""Overview""},{""id"":""choose_coach"",""component"":""choose_coach"",""title"":""Choose Your Coach""},{""id"":""ask_user_name"",""component"":""ask_user_name"",""title"":""What's..."":false,""selectedCoach"":""Joshua"",""userName"":""Maria Grammenou"",""selectedGoal"":""Optimize Sleep"",""selectedSecondaryGoal"":[""Reduce Stress""],""disclaimerAccepted"":{""conditionsUnderstood"":true,""ageConfirmed"":true},""motivationLevel"":4,""motivationWhy"":""Didn’t""}"
2025-11-07T08:47:28.207932Z,2025-11-07T08:47:28.381338Z,com.aprid89.glow360:glow360,POST /v1/logs,35c5ef0bda23f58e,"{""emb.type"":""perf.network_request"",""http.request.body.size"":2581,""http.request.method"":""POST"",""http.response.body.size"":0,""http.response.status_code"":200,""url.full"":""https://logfire-api.pydantic.dev/v1/logs""}",[],9,POST /v1/logs
2025-11-07T08:47:28.207997Z,2025-11-07T08:47:28.207997Z,com.aprid89.glow360:glow360,"State after update: {""currentStepIndex"":6,""steps"":[{""id"":""overview"",""component"":""overview"",""title"":""Overview""},{""id"":""choose_coach"",""component"":""choose_coach"",""title"":""Choose Your Coach""},{""id"":""ask_user_name"",""component"":""ask_user_name"",""title"":""What's ...:false,""selectedCoach"":""Joshua"",""userName"":""Maria Grammenou"",""selectedGoal"":""Optimize Sleep"",""selectedSecondaryGoal"":[""Reduce Stress""],""disclaimerAccepted"":{""conditionsUnderstood"":true,""ageConfirmed"":true},""motivationLevel"":4,""motivationWhy"":""Didn’t ""}",2c9d93ffefc8a617,"{""app_version"":""1022.1"",""emb.state"":""foreground"",""emb.type"":""sys.log"",""local_user_id"":""onboarding_in_progress"",""session.id"":""B83CD6C5BF074F18AD90FD8F16C28374"",""timestamp"":""2025-11-07T08:47:28.166Z"",""user_display_name"":""Maria Grammenou""}",,9,"State after update: {""currentStepIndex"":6,""steps"":[{""id"":""overview"",""component"":""overview"",""title"":""Overview""},{""id"":""choose_coach"",""component"":""choose_coach"",""title"":""Choose Your Coach""},{""id"":""ask_user_name"",""component"":""ask_user_name"",""title"":""What's ...:false,""selectedCoach"":""Joshua"",""userName"":""Maria Grammenou"",""selectedGoal"":""Optimize Sleep"",""selectedSecondaryGoal"":[""Reduce Stress""],""disclaimerAccepted"":{""conditionsUnderstood"":true,""ageConfirmed"":true},""motivationLevel"":4,""motivationWhy"":""Didn’t ""}"
2025-11-07T08:47:28.211087Z,2025-11-07T08:47:28.386276Z,com.aprid89.glow360:glow360,POST /v1/logs,76185152f31c36d8,"{""emb.type"":""perf.network_request"",""http.request.body.size"":2581,""http.request.method"":""POST"",""http.response.body.size"":0,""http.response.status_code"":200,""url.full"":""https://logfire-api.pydantic.dev/v1/logs""}",[],9,POST /v1/logs
2025-11-07T08:47:28.211130Z,2025-11-07T08:47:28.211130Z,com.aprid89.glow360:glow360,State change callback triggered,ded4ee17b03da7b6,"{""app_version"":""1022.1"",""emb.state"":""foreground"",""emb.type"":""sys.log"",""local_user_id"":""onboarding_in_progress"",""new_state"":""{\""currentStepIndex\"":6,\""steps\"":[{\""id\"":\""overview\"",\""component\"":\""overview\"",\""title\"":\""Overview\""},{\""id\"":\""choose_coach\"",\""component\"":\""choose_coach\"",\""title\"":\""Choose Your Coach\""},{\""id\"":\""ask_user_name\"",\""component\"":\""ask_user_name\"",\""title\"":\""What's Your Name?\""},{\""id\"":\""choose_improvement_goal\"",\""component\"":\""choose_improvement_goal\"",\""title\"":\""Choose Your Goal\""},{\""id\"":\""choose_secondary_goal\"",\""component\"":\""choose_secondary_goal\"",\""title\"":\""Choose Secondary Goal\""},{\""id\"":\""disclaimer\"",\""component\"":\""disclaimer\"",\""title\"":\""Important Disclaimer\""},{\""id\"":\""choose_motivation\"",\""component\"":\""choose_motivation\"",\""title\"":\""Your Motivation\""},{\""id\"":\""choose_coach_type\"",\""component\"":\""choose_coach_type\"",\""title\"":\""Choose Experience Type\""},{\""id\"":\""onboarding_instructions\"",\""component\"":\""onboarding_instructions\"",\""title\"":\""Instructions\""}],\""clarifyingQuestions\"":[],\""clarifyingAnswers\"":[],\""clarifyingPlaceholders\"":[],\""clarifyingWorkingHypotheses\"":[],\""currentClarifyingQuestionIndex\"":0,\""answeredQuestions\"":{},\""questionSequence\"":[],\""isComplete\"":false,\""isGeneratingHypothesis\"":false,\""selectedCoach\"":\""Joshua\"",\""userName\"":\""Maria Grammenou\"",\""selectedGoal\"":\""Optimize Sleep\"",\""selectedSecondaryGoal\"":[\""Reduce Stress\""],\""disclaimerAccepted\"":{\""conditionsUnderstood\"":true,\""ageConfirmed\"":true},\""motivationLevel\"":4,\""motivationWhy\"":\""Didn’t \""}"",""session.id"":""B83CD6C5BF074F18AD90FD8F16C28374"",""timestamp"":""2025-11-07T08:47:28.166Z"",""user_display_name"":""Maria Grammenou""}",,9,State change callback triggered
2025-11-07T08:47:28.214023Z,2025-11-07T08:47:28.381548Z,com.aprid89.glow360:glow360,POST /v1/logs,264f058efdc633b1,"{""emb.type"":""perf.network_request"",""http.request.body.size"":2610,""http.request.method"":""POST"",""http.response.body.size"":0,""http.response.status_code"":200,""url.full"":""https://logfire-api.pydantic.dev/v1/logs""}",[],9,POST /v1/logs
2025-11-07T08:47:28.214075Z,2025-11-07T08:47:28.214075Z,com.aprid89.glow360:glow360,renderCurrentStep,fc1ae583e3aec1d2,"{""app_version"":""1022.1"",""emb.state"":""foreground"",""emb.type"":""sys.log"",""local_user_id"":""onboarding_in_progress"",""sequence"":""true"",""sequenceState"":""{\""currentStepIndex\"":6,\""steps\"":[{\""id\"":\""overview\"",\""component\"":\""overview\"",\""title\"":\""Overview\""},{\""id\"":\""choose_coach\"",\""component\"":\""choose_coach\"",\""title\"":\""Choose Your Coach\""},{\""id\"":\""ask_user_name\"",\""component\"":\""ask_user_name\"",\""title\"":\""What's Your Name?\""},{\""id\"":\""choose_improvement_goal\"",\""component\"":\""choose_improvement_goal\"",\""title\"":\""Choose Your Goal\""},{\""id\"":\""choose_secondary_goal\"",\""component\"":\""choose_secondary_goal\"",\""title\"":\""Choose Secondary Goal\""},{\""id\"":\""disclaimer\"",\""component\"":\""disclaimer\"",\""title\"":\""Important Disclaimer\""},{\""id\"":\""choose_motivation\"",\""component\"":\""choose_motivation\"",\""title\"":\""Your Motivation\""},{\""id\"":\""choose_coach_type\"",\""component\"":\""choose_coach_type\"",\""title\"":\""Choose Experience Type\""},{\""id\"":\""onboarding_instructions\"",\""component\"":\""onboarding_instructions\"",\""title\"":\""Instructions\""}],\""clarifyingQuestions\"":[],\""clarifyingAnswers\"":[],\""clarifyingPlaceholders\"":[],\""clarifyingWorkingHypotheses\"":[],\""currentClarifyingQuestionIndex\"":0,\""answeredQuestions\"":{},\""questionSequence\"":[],\""isComplete\"":false,\""isGeneratingHypothesis\"":false,\""selectedCoach\"":\""Joshua\"",\""userName\"":\""Maria Grammenou\"",\""selectedGoal\"":\""Optimize Sleep\"",\""selectedSecondaryGoal\"":[\""Reduce Stress\""],\""disclaimerAccepted\"":{\""conditionsUnderstood\"":true,\""ageConfirmed\"":true},\""motivationLevel\"":4,\""motivationWhy\"":\""Didn’t \""}"",""session.id"":""B83CD6C5BF074F18AD90FD8F16C28374"",""timestamp"":""2025-11-07T08:47:28.167Z"",""user_display_name"":""Maria Grammenou""}",,9,renderCurrentStep
2025-11-07T08:47:28.217176Z,2025-11-07T08:47:28.386401Z,com.aprid89.glow360:glow360,POST /v1/logs,064fa6f2ce472966,"{""emb.type"":""perf.network_request"",""http.request.body.size"":2620,""http.request.method"":""POST"",""http.response.body.size"":0,""http.response.status_code"":200,""url.full"":""https://logfire-api.pydantic.dev/v1/logs""}",[],9,POST /v1/logs
2025-11-07T08:47:28.217211Z,2025-11-07T08:47:28.217211Z,com.aprid89.glow360:glow360,Current step from sequence,816886f5cd5e9cfe,"{""app_version"":""1022.1"",""current_step"":""choose_motivation"",""emb.state"":""foreground"",""emb.type"":""sys.log"",""local_user_id"":""onboarding_in_progress"",""session.id"":""B83CD6C5BF074F18AD90FD8F16C28374"",""timestamp"":""2025-11-07T08:47:28.168Z"",""user_display_name"":""Maria Grammenou""}",,9,Current step from sequence
2025-11-07T08:47:28.219830Z,2025-11-07T08:47:28.381371Z,com.aprid89.glow360:glow360,POST /v1/logs,74a7b9a08b801712,"{""emb.type"":""perf.network_request"",""http.request.body.size"":1344,""http.request.method"":""POST"",""http.response.body.size"":0,""http.response.status_code"":200,""url.full"":""https://logfire-api.pydantic.dev/v1/logs""}",[],9,POST /v1/logs
2025-11-07T08:47:28.219881Z,2025-11-07T08:47:28.219881Z,com.aprid89.glow360:glow360,Rendering step component,f10c9fbfe268cefd,"{""app_version"":""1022.1"",""component"":""choose_motivation"",""emb.state"":""foreground"",""emb.type"":""sys.log"",""local_user_id"":""onboarding_in_progress"",""session.id"":""B83CD6C5BF074F18AD90FD8F16C28374"",""step_index"":""6"",""timestamp"":""2025-11-07T08:47:28.168Z"",""user_display_name"":""Maria Grammenou""}",,9,Rendering step component
2025-11-07T08:47:28.222380Z,2025-11-07T08:47:28.381499Z,com.aprid89.glow360:glow360,POST /v1/logs,8f8bfd34ac42e290,"{""emb.type"":""perf.network_request"",""http.request.body.size"":1358,""http.request.method"":""POST"",""http.response.body.size"":0,""http.response.status_code"":200,""url.full"":""https://logfire-api.pydantic.dev/v1/logs""}",[],9,POST /v1/logs
2025-11-07T08:47:28.222418Z,2025-11-07T08:47:28.222418Z,com.aprid89.glow360:glow360,Rendering ChooseMotivation,3d677b57034bdd6b,"{""app_version"":""1022.1"",""emb.state"":""foreground"",""emb.type"":""sys.log"",""local_user_id"":""onboarding_in_progress"",""motivation_level"":""4"",""motivation_why"":""Didn’t "",""selected_coach"":""Joshua"",""selected_primary_goal"":""Optimize Sleep"",""session.id"":""B83CD6C5BF074F18AD90FD8F16C28374"",""timestamp"":""2025-11-07T08:47:28.168Z"",""user_display_name"":""Maria Grammenou""}",,9,Rendering ChooseMotivation
2025-11-07T08:47:28.224761Z,2025-11-07T08:47:28.386325Z,com.aprid89.glow360:glow360,POST /v1/logs,0a3d20a196fd6137,"{""emb.type"":""perf.network_request"",""http.request.body.size"":1434,""http.request.method"":""POST"",""http.response.body.size"":0,""http.response.status_code"":200,""url.full"":""https://logfire-api.pydantic.dev/v1/logs""}",[],9,POST /v1/logs
2025-11-07T08:47:28.224864Z,2025-11-07T08:47:28.224864Z,com.aprid89.glow360:glow360,sequenceState useEffect triggered,2c2bf6a7915423b6,"{""app_version"":""1022.1"",""emb.state"":""foreground"",""emb.type"":""sys.log"",""local_user_id"":""onboarding_in_progress"",""sequenceState"":""{\""currentStepIndex\"":6,\""steps\"":[{\""id\"":\""overview\"",\""component\"":\""overview\"",\""title\"":\""Overview\""},{\""id\"":\""choose_coach\"",\""component\"":\""choose_coach\"",\""title\"":\""Choose Your Coach\""},{\""id\"":\""ask_user_name\"",\""component\"":\""ask_user_name\"",\""title\"":\""What's Your Name?\""},{\""id\"":\""choose_improvement_goal\"",\""component\"":\""choose_improvement_goal\"",\""title\"":\""Choose Your Goal\""},{\""id\"":\""choose_secondary_goal\"",\""component\"":\""choose_secondary_goal\"",\""title\"":\""Choose Secondary Goal\""},{\""id\"":\""disclaimer\"",\""component\"":\""disclaimer\"",\""title\"":\""Important Disclaimer\""},{\""id\"":\""choose_motivation\"",\""component\"":\""choose_motivation\"",\""title\"":\""Your Motivation\""},{\""id\"":\""choose_coach_type\"",\""component\"":\""choose_coach_type\"",\""title\"":\""Choose Experience Type\""},{\""id\"":\""onboarding_instructions\"",\""component\"":\""onboarding_instructions\"",\""title\"":\""Instructions\""}],\""clarifyingQuestions\"":[],\""clarifyingAnswers\"":[],\""clarifyingPlaceholders\"":[],\""clarifyingWorkingHypotheses\"":[],\""currentClarifyingQuestionIndex\"":0,\""answeredQuestions\"":{},\""questionSequence\"":[],\""isComplete\"":false,\""isGeneratingHypothesis\"":false,\""selectedCoach\"":\""Joshua\"",\""userName\"":\""Maria Grammenou\"",\""selectedGoal\"":\""Optimize Sleep\"",\""selectedSecondaryGoal\"":[\""Reduce Stress\""],\""disclaimerAccepted\"":{\""conditionsUnderstood\"":true,\""ageConfirmed\"":true},\""motivationLevel\"":4,\""motivationWhy\"":\""Didn’t \""}"",""session.id"":""B83CD6C5BF074F18AD90FD8F16C28374"",""timestamp"":""2025-11-07T08:47:28.171Z"",""user_display_name"":""Maria Grammenou""}",,9,sequenceState useEffect triggered
2025-11-07T08:47:28.227712Z,2025-11-07T08:47:28.381659Z,com.aprid89.glow360:glow360,POST /v1/logs,87ba3d9ad094beba,"{""emb.type"":""perf.network_request"",""http.request.body.size"":2616,""http.request.method"":""POST"",""http.response.body.size"":0,""http.response.status_code"":200,""url.full"":""https://logfire-api.pydantic.dev/v1/logs""}",[],9,POST /v1/logs
2025-11-07T08:47:28.241026Z,2025-11-07T08:47:29.052340Z,com.aprid89.glow360:glow360,POST /v2/logs,2892976cec815c4b,"{""emb.type"":""perf.network_request"",""http.request.body.size"":2677,""http.request.method"":""POST"",""http.response.body.size"":2,""http.response.status_code"":200,""url.full"":""https://a-armw7.data.emb-api.com/v2/logs""}",[],9,POST /v2/logs
2025-11-07T08:47:28.683836Z,2025-11-07T08:47:28.683836Z,com.aprid89.glow360:glow360,=== updateData DEBUG ===,d5d265071608d92c,"{""app_version"":""1022.1"",""emb.state"":""foreground"",""emb.type"":""sys.log"",""local_user_id"":""onboarding_in_progress"",""session.id"":""B83CD6C5BF074F18AD90FD8F16C28374"",""timestamp"":""2025-11-07T08:47:28.683Z"",""user_display_name"":""Maria Grammenou""}",,9,=== updateData DEBUG ===
2025-11-07T08:47:28.687973Z,2025-11-07T08:47:28.840443Z,com.aprid89.glow360:glow360,POST /v1/logs,3c5b339510ed6b13,"{""emb.type"":""perf.network_request"",""http.request.body.size"":1305,""http.request.method"":""POST"",""http.response.body.size"":0,""http.response.status_code"":200,""url.full"":""https://logfire-api.pydantic.dev/v1/logs""}",[],9,POST /v1/logs
2025-11-07T08:47:28.688123Z,2025-11-07T08:47:28.688123Z,com.aprid89.glow360:glow360,"Updates received: {""motivationWhy"":""Didn’t s""}",9d1690cd329304d2,"{""app_version"":""1022.1"",""emb.state"":""foreground"",""emb.type"":""sys.log"",""local_user_id"":""onboarding_in_progress"",""session.id"":""B83CD6C5BF074F18AD90FD8F16C28374"",""timestamp"":""2025-11-07T08:47:28.683Z"",""user_display_name"":""Maria Grammenou""}",,9,"Updates received: {""motivationWhy"":""Didn’t s""}"
2025-11-07T08:47:28.696660Z,2025-11-07T08:47:28.845002Z,com.aprid89.glow360:glow360,POST /v1/logs,405c4b67ea5fd132,"{""emb.type"":""perf.network_request"",""http.request.body.size"":1329,""http.request.method"":""POST"",""http.response.body.size"":0,""http.response.status_code"":200,""url.full"":""https://logfire-api.pydantic.dev/v1/logs""}",[],9,POST /v1/logs
2025-11-07T08:47:28.696773Z,2025-11-07T08:47:28.696773Z,com.aprid89.glow360:glow360,"State before update: {""currentStepIndex"":6,""steps"":[{""id"":""overview"",""component"":""overview"",""title"":""Overview""},{""id"":""choose_coach"",""component"":""choose_coach"",""title"":""Choose Your Coach""},{""id"":""ask_user_name"",""component"":""ask_user_name"",""title"":""What's...:false,""selectedCoach"":""Joshua"",""userName"":""Maria Grammenou"",""selectedGoal"":""Optimize Sleep"",""selectedSecondaryGoal"":[""Reduce Stress""],""disclaimerAccepted"":{""conditionsUnderstood"":true,""ageConfirmed"":true},""motivationLevel"":4,""motivationWhy"":""Didn’t ""}",acb35192da0db9f5,"{""app_version"":""1022.1"",""emb.state"":""foreground"",""emb.type"":""sys.log"",""local_user_id"":""onboarding_in_progress"",""session.id"":""B83CD6C5BF074F18AD90FD8F16C28374"",""timestamp"":""2025-11-07T08:47:28.684Z"",""user_display_name"":""Maria Grammenou""}",,9,"State before update: {""currentStepIndex"":6,""steps"":[{""id"":""overview"",""component"":""overview"",""title"":""Overview""},{""id"":""choose_coach"",""component"":""choose_coach"",""title"":""Choose Your Coach""},{""id"":""ask_user_name"",""component"":""ask_user_name"",""title"":""What's...:false,""selectedCoach"":""Joshua"",""userName"":""Maria Grammenou"",""selectedGoal"":""Optimize Sleep"",""selectedSecondaryGoal"":[""Reduce Stress""],""disclaimerAccepted"":{""conditionsUnderstood"":true,""ageConfirmed"":true},""motivationLevel"":4,""motivationWhy"":""Didn’t ""}"
2025-11-07T08:47:28.702291Z,2025-11-07T08:47:28.844912Z,com.aprid89.glow360:glow360,POST /v1/logs,aa57bf2718a1705a,"{""emb.type"":""perf.network_request"",""http.request.body.size"":2582,""http.request.method"":""POST"",""http.response.body.size"":0,""http.response.status_code"":200,""url.full"":""https://logfire-api.pydantic.dev/v1/logs""}",[],9,POST /v1/logs
2025-11-07T08:47:28.702391Z,2025-11-07T08:47:28.702391Z,com.aprid89.glow360:glow360,"State after update: {""currentStepIndex"":6,""steps"":[{""id"":""overview"",""component"":""overview"",""title"":""Overview""},{""id"":""choose_coach"",""component"":""choose_coach"",""title"":""Choose Your Coach""},{""id"":""ask_user_name"",""component"":""ask_user_name"",""title"":""What's ...false,""selectedCoach"":""Joshua"",""userName"":""Maria Grammenou"",""selectedGoal"":""Optimize Sleep"",""selectedSecondaryGoal"":[""Reduce Stress""],""disclaimerAccepted"":{""conditionsUnderstood"":true,""ageConfirmed"":true},""motivationLevel"":4,""motivationWhy"":""Didn’t s""}",94a2c6fb38c79d63,"{""app_version"":""1022.1"",""emb.state"":""foreground"",""emb.type"":""sys.log"",""local_user_id"":""onboarding_in_progress"",""session.id"":""B83CD6C5BF074F18AD90FD8F16C28374"",""timestamp"":""2025-11-07T08:47:28.685Z"",""user_display_name"":""Maria Grammenou""}",,9,"State after update: {""currentStepIndex"":6,""steps"":[{""id"":""overview"",""component"":""overview"",""title"":""Overview""},{""id"":""choose_coach"",""component"":""choose_coach"",""title"":""Choose Your Coach""},{""id"":""ask_user_name"",""component"":""ask_user_name"",""title"":""What's ...false,""selectedCoach"":""Joshua"",""userName"":""Maria Grammenou"",""selectedGoal"":""Optimize Sleep"",""selectedSecondaryGoal"":[""Reduce Stress""],""disclaimerAccepted"":{""conditionsUnderstood"":true,""ageConfirmed"":true},""motivationLevel"":4,""motivationWhy"":""Didn’t s""}"
2025-11-07T08:47:28.707438Z,2025-11-07T08:47:28.850300Z,com.aprid89.glow360:glow360,POST /v1/logs,6d5eeeafc24f584b,"{""emb.type"":""perf.network_request"",""http.request.body.size"":2582,""http.request.method"":""POST"",""http.response.body.size"":0,""http.response.status_code"":200,""url.full"":""https://logfire-api.pydantic.dev/v1/logs""}",[],9,POST /v1/logs
2025-11-07T08:47:28.707507Z,2025-11-07T08:47:28.707507Z,com.aprid89.glow360:glow360,State change callback triggered,a4a703200c393c46,"{""app_version"":""1022.1"",""emb.state"":""foreground"",""emb.type"":""sys.log"",""local_user_id"":""onboarding_in_progress"",""new_state"":""{\""currentStepIndex\"":6,\""steps\"":[{\""id\"":\""overview\"",\""component\"":\""overview\"",\""title\"":\""Overview\""},{\""id\"":\""choose_coach\"",\""component\"":\""choose_coach\"",\""title\"":\""Choose Your Coach\""},{\""id\"":\""ask_user_name\"",\""component\"":\""ask_user_name\"",\""title\"":\""What's Your Name?\""},{\""id\"":\""choose_improvement_goal\"",\""component\"":\""choose_improvement_goal\"",\""title\"":\""Choose Your Goal\""},{\""id\"":\""choose_secondary_goal\"",\""component\"":\""choose_secondary_goal\"",\""title\"":\""Choose Secondary Goal\""},{\""id\"":\""disclaimer\"",\""component\"":\""disclaimer\"",\""title\"":\""Important Disclaimer\""},{\""id\"":\""choose_motivation\"",\""component\"":\""choose_motivation\"",\""title\"":\""Your Motivation\""},{\""id\"":\""choose_coach_type\"",\""component\"":\""choose_coach_type\"",\""title\"":\""Choose Experience Type\""},{\""id\"":\""onboarding_instructions\"",\""component\"":\""onboarding_instructions\"",\""title\"":\""Instructions\""}],\""clarifyingQuestions\"":[],\""clarifyingAnswers\"":[],\""clarifyingPlaceholders\"":[],\""clarifyingWorkingHypotheses\"":[],\""currentClarifyingQuestionIndex\"":0,\""answeredQuestions\"":{},\""questionSequence\"":[],\""isComplete\"":false,\""isGeneratingHypothesis\"":false,\""selectedCoach\"":\""Joshua\"",\""userName\"":\""Maria Grammenou\"",\""selectedGoal\"":\""Optimize Sleep\"",\""selectedSecondaryGoal\"":[\""Reduce Stress\""],\""disclaimerAccepted\"":{\""conditionsUnderstood\"":true,\""ageConfirmed\"":true},\""motivationLevel\"":4,\""motivationWhy\"":\""Didn’t s\""}"",""session.id"":""B83CD6C5BF074F18AD90FD8F16C28374"",""timestamp"":""2025-11-07T08:47:28.685Z"",""user_display_name"":""Maria Grammenou""}",,9,State change callback triggered
2025-11-07T08:47:28.712990Z,2025-11-07T08:47:28.850391Z,com.aprid89.glow360:glow360,POST /v1/logs,5ecaabdaa9f61458,"{""emb.type"":""perf.network_request"",""http.request.body.size"":2611,""http.request.method"":""POST"",""http.response.body.size"":0,""http.response.status_code"":200,""url.full"":""https://logfire-api.pydantic.dev/v1/logs""}",[],9,POST /v1/logs
2025-11-07T08:47:28.713176Z,2025-11-07T08:47:28.713176Z,com.aprid89.glow360:glow360,renderCurrentStep,94176ceb964ece7c,"{""app_version"":""1022.1"",""emb.state"":""foreground"",""emb.type"":""sys.log"",""local_user_id"":""onboarding_in_progress"",""sequence"":""true"",""sequenceState"":""{\""currentStepIndex\"":6,\""steps\"":[{\""id\"":\""overview\"",\""component\"":\""overview\"",\""title\"":\""Overview\""},{\""id\"":\""choose_coach\"",\""component\"":\""choose_coach\"",\""title\"":\""Choose Your Coach\""},{\""id\"":\""ask_user_name\"",\""component\"":\""ask_user_name\"",\""title\"":\""What's Your Name?\""},{\""id\"":\""choose_improvement_goal\"",\""component\"":\""choose_improvement_goal\"",\""title\"":\""Choose Your Goal\""},{\""id\"":\""choose_secondary_goal\"",\""component\"":\""choose_secondary_goal\"",\""title\"":\""Choose Secondary Goal\""},{\""id\"":\""disclaimer\"",\""component\"":\""disclaimer\"",\""title\"":\""Important Disclaimer\""},{\""id\"":\""choose_motivation\"",\""component\"":\""choose_motivation\"",\""title\"":\""Your Motivation\""},{\""id\"":\""choose_coach_type\"",\""component\"":\""choose_coach_type\"",\""title\"":\""Choose Experience Type\""},{\""id\"":\""onboarding_instructions\"",\""component\"":\""onboarding_instructions\"",\""title\"":\""Instructions\""}],\""clarifyingQuestions\"":[],\""clarifyingAnswers\"":[],\""clarifyingPlaceholders\"":[],\""clarifyingWorkingHypotheses\"":[],\""currentClarifyingQuestionIndex\"":0,\""answeredQuestions\"":{},\""questionSequence\"":[],\""isComplete\"":false,\""isGeneratingHypothesis\"":false,\""selectedCoach\"":\""Joshua\"",\""userName\"":\""Maria Grammenou\"",\""selectedGoal\"":\""Optimize Sleep\"",\""selectedSecondaryGoal\"":[\""Reduce Stress\""],\""disclaimerAccepted\"":{\""conditionsUnderstood\"":true,\""ageConfirmed\"":true},\""motivationLevel\"":4,\""motivationWhy\"":\""Didn’t s\""}"",""session.id"":""B83CD6C5BF074F18AD90FD8F16C28374"",""timestamp"":""2025-11-07T08:47:28.687Z"",""user_display_name"":""Maria Grammenou""}",,9,renderCurrentStep
2025-11-07T08:47:28.720Z,2025-11-07T08:47:28.892258Z,com.aprid89.glow360:glow360,POST /v1/logs,c8b24959366b422a,"{""emb.type"":""perf.network_request"",""http.request.body.size"":2621,""http.request.method"":""POST"",""http.response.body.size"":0,""http.response.status_code"":200,""url.full"":""https://logfire-api.pydantic.dev/v1/logs""}",[],9,POST /v1/logs
2025-11-07T08:47:28.720214Z,2025-11-07T08:47:28.720214Z,com.aprid89.glow360:glow360,Current step from sequence,d238bb76da6e6ca7,"{""app_version"":""1022.1"",""current_step"":""choose_motivation"",""emb.state"":""foreground"",""emb.type"":""sys.log"",""local_user_id"":""onboarding_in_progress"",""session.id"":""B83CD6C5BF074F18AD90FD8F16C28374"",""timestamp"":""2025-11-07T08:47:28.688Z"",""user_display_name"":""Maria Grammenou""}",,9,Current step from sequence
2025-11-07T08:47:28.725658Z,2025-11-07T08:47:28.896460Z,com.aprid89.glow360:glow360,POST /v1/logs,58ddf33ff5499729,"{""emb.type"":""perf.network_request"",""http.request.body.size"":1344,""http.request.method"":""POST"",""http.response.body.size"":0,""http.response.status_code"":200,""url.full"":""https://logfire-api.pydantic.dev/v1/logs""}",[],9,POST /v1/logs
